rxjs (5.5.6)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/rxjs/package.json
safe-buffer (5.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/safe-buffer/package.json
seedrandom (2.4.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/seedrandom/package.json
set-value (0.4.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/set-value/package.json
shallow-copy (0.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/shallow-copy/package.json
shuffle-seed (1.1.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/shuffle-seed/package.json
sort-asc (0.1.0)	MIT (https://github.com/jonschlinkert/sort-asc/blob/master/LICENSE-MIT)	node_modules/@mapbox/mapbox-gl-style-spec/node_modules/sort-asc/package.json
sort-asc (0.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/sort-asc/package.json
sort-desc (0.1.1)	MIT (https://github.com/jonschlinkert/sort-desc/blob/master/LICENSE-MIT)	node_modules/@mapbox/mapbox-gl-style-spec/node_modules/sort-desc/package.json
sort-desc (0.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/sort-desc/package.json
sort-object (0.3.2)	MIT (https://github.com/helpers/sort-object/blob/master/LICENSE-MIT)	node_modules/@mapbox/mapbox-gl-style-spec/node_modules/sort-object/package.json
sort-object (3.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/sort-object/package.json
source-map (0.1.43)	BSD (http://opensource.org/licenses/BSD-3-Clause)	node_modules/multi-stage-sourcemap/node_modules/source-map/package.json
source-map (0.5.7)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/source-map/package.json
sprintf-js (1.0.3)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/sprintf-js/package.json
static-eval (2.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/static-eval/package.json
static-module (2.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/static-module/package.json
string_decoder (1.0.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/string_decoder/package.json
strip-ansi (0.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/nomnom/node_modules/strip-ansi/package.json
strip-ansi (3.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/strip-ansi/package.json
strip-bom-string (1.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/strip-bom-string/package.json
supercluster (2.3.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/supercluster/package.json
supports-color (2.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/chalk/node_modules/supports-color/package.json
symbol-observable (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/symbol-observable/package.json
through2 (2.0.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/through2/package.json
through (2.3.8)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/through/package.json
ticky (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ticky/package.json
tinyqueue (1.2.3)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/tinyqueue/package.json
to-object-path (0.3.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/to-object-path/package.json
tombolo-viewer-client (0.1.0)	unmatched: client_licences.tsv	
tslib (1.9.0)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/tslib/package.json
type-check (0.3.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/type-check/package.json
typedarray (0.0.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/typedarray/package.json
typewise-core (1.2.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/typewise-core/package.json
typewise (1.0.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/typewise/package.json
unassert (1.5.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/unassert/package.json
unassertify (2.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/unassertify/package.json
underscore (1.6.0)	MIT (https://raw.github.com/jashkenas/underscore/master/LICENSE)	node_modules/underscore/package.json
unflowify (1.0.1)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/unflowify/package.json
union-value (0.2.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/union-value/package.json
util-deprecate (1.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/util-deprecate/package.json
vlq (0.2.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/vlq/package.json
vt-pbf (3.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/vt-pbf/package.json
webgl-to-canvas2d (1.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/webgl-to-canvas2d/package.json
webworkify (1.5.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/webworkify/package.json
wordwrap (1.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/optionator/node_modules/wordwrap/package.json
xtend (4.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/xtend/package.json
zone.js (0.8.20)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/zone.js/package.json
